0.9	4855	0.28936
0.95	4855	0.564973
0.99	4374	2.71498
0.999	3215	9.69544
0.9999	2789	37.4522
0.999999	2256	4370.12
0.9	4855	0.0397078
0.95	4855	0.135118
0.99	3882	0.385212
0.999	3512	4.84196
0.9999	2816	37.6155
0.9	4855	0.0306431
0.95	4855	0.0643838
0.99	4397	0.365112
0.999	3187	4.91365
0.9999	2742	40.9193
0.9	4855	0.0312038
0.95	4855	0.0744556
0.99	4274	0.379781
0.999	3162	4.76724
0.9999	2721	48.3393
