0.9	0	6e-07
0.9	0	6e-07
0.9	0	0
0.9	51	0.165747
0.999	40	8.76283
0.9999	39	38.537
0.9	66	0.167015
0.95	60	0.423333
0.99	53	1.94904
0.999	39	6.23359
0.9999	39	28.6437
0.9	83	0.188133
0.95	52	0.378997
0.99	44	1.49197
0.999	39	7.35168
0.9999	39	30.7022
0.9	72	0.209928
0.95	53	0.65549
0.99	42	2.68169
0.999	39	10.8062
0.9999	39	29.1308
0.9	62	0.170594
0.95	40	0.466732
0.99	42	3.00251
0.999	39	9.52054
0.9999	39	42.9487
0.9	58.37	0.145967
0.9	58.47	0.115799
